	homepage	id_article	ids_related_articles	name_tool	abstract	citations_per_year	relative_views	id	closets_neighbor_1	closets_neighbor_2	closets_neighbor_3	closets_neighbor_4	similarity_neighbor_1	similarity_neighbor_2	similarity_neighbor_3	similarity_neighbor_4	x	y	z	closest_neighbors	x_2d	y_2d
429	http://www.genomatix.de/matinspector.html	430	NULL	MatInspector	Motivation:Promoter analysis is an essential step on the way to identify regulatory networks. A prerequisite for successful promoter analysis is the prediction of potential transcription factor binding sites (TFBS) with reasonable accuracy. The next steps in promoter analysis can be tackled only with reliable predictions, e.g. finding phylogenetically conserved patterns or identifying higher order combinations of sites in promoters of co-regulated genes.Results:We present a new version of the program MatInspector that identifies TFBS in nucleotide sequences using a large library of weight matrices. By introducing a matrix family concept, optimized thresholds, and comparative analysis, the enhanced program produces concise results avoiding redundant and false-positive matches. We describe a number of programs based on MatInspector allowing in-depth promoter analysis (DiAlignTF, FrameWorker) and targeted design of regulatory sequences (SequenceShaper).Availability:MatInspector and the other programs described here can be used online athttp://www.genomatix.de/matinspector.html. Access is free after registration within certain limitations (e.g. the number of analysis per month is currently limited to 20 analyses of arbitrary sequences).Contact:cartharius@genomatix.deSupplementary information:http://www.genomatix.de/matinspector.html	0.0	5	380	1459	1471	339	279	0.227615299883	0.192142402099	0.151896742301	0.148370126638	1.98694960299	-1.13686050295	0.72710539404	NULL	0.341399558228	0.0445085829923
430	http://www.embl.de/mepd	431	NULL	MEPD	Summary:The Medaka Expression Pattern Database (MEPD) is a database for gene expression patterns determined byin situhybridization in the small freshwater fish medaka (Oryzias latipes). Data have been collected from various research groups and MEPD is developing into a central expression pattern depository within the medaka community. Gene expression patterns are described by images and terms of a detailed medaka anatomy ontology of over 4000 terms, which we have developed for this purpose and submitted to Open Biological Ontologies. Sequences have been annotated via BLAST match results and using Gene Ontology terms. These new features will facilitate data analyses using bioinformatics approaches and allow cross-species comparisons of gene expression patterns. Presently, MEPD has 19 757 entries, for 1024 of them the expression pattern has been determined.Availability:A new version has been implemented at the EMBL in Heidelberg and is now accessible athttp://www.embl.de/mepdContact:henrich@embl.deSupplementary information:http://www.embl.de/mepd/supplement.html	1.0	4	381	25	1104	757	546	0.238432822339	0.204480385022	0.17994830247	0.177619547042	-1.20014874822	-2.48844158011	0.309419471329	NULL	-2.00634948112	1.16812859645
431	http://www.win.tue.nl/~markvdw/CGHMultiArray.html	432	NULL	CGHMultiArray	Summary:We computeP-values, based on the Wilcoxon test with ties, to compare two conditions with array comparative genomic hybridization data, and we provide a simple interface to export and plot theseP-values.Availability:CGHMultiArray is freely available athttp://www.win.tue.nl/~markvdw/CGHMultiArray.htmlContact:m.a.v.d.wiel@tue.nlSupplementary information:Programs, the manual and supplementary information are available on the website.	2.0	4	382	2224	811	193	207	0.107824724521	0.0970319383097	0.0966955844168	0.0951691573234	2.51875120469	0.435726286327	-2.09264033735	NULL	0.429524499114	-1.44565642454
432	http://www.cs.wisc.edu/~bsettles/abner/	433	NULL	ABNER	Summary:ABNER (A Biomedical Named Entity Recognizer) is an open source software tool for molecular biology text mining. At its core is a machine learning system using conditional random fields with a variety of orthographic and contextual features. The latest version is 1.5, which has an intuitive graphical interface and includes two modules for tagging entities (e.g. protein and cell line) trained on standard corpora, for which performance is roughly state of the art. It also includes a Java application programming interface allowing users to incorporate ABNER into their own systems and train models on new corpora.Availability:ABNER is available as an executable Java archive and source code fromhttp://www.cs.wisc.edu/~bsettles/abner/Contact:bsettles@cs.wisc.edu	14.0	4	383	625	1335	1343	1249	0.202201110241	0.166686477974	0.133037913107	0.119469490288	-1.12613210381	-1.66652822746	0.0823721453858	NULL	-1.95010375068	1.89317169705
433	http://www.germonline.org/	434	NULL	GermOnline	Summary:GermOnline is a web-accessible relational database that enables life scientists to make a significant and sustained contribution to the annotation of genes relevant for the fields of mitosis, meiosis, germ line development and gametogenesis across species. This novel approach to genome annotation includes a platform for knowledge submission and curation as well as microarray data storage and visualization hosted by a global network of servers.Availability:The database is accessible athttp://www.germonline.org/. For convenient world-wide access we have set up a network of servers in Europe (http://germonline.unibas.ch/;http://germonline.igh.cnrs.fr/), Japan (http://germonline.biochem.s.u-tokyo.ac.jp/) and USA (http://germonline.yeastgenome.org/).Supplementary information:Extended documentation of the database is available through the link ‘About GermOnline’ at the websites.	1.0	4	384	682	734	226	901	0.0885730649827	0.0823898067385	0.0801252128577	0.0728408343656	4.6312650852	0.191800374237	0.25963376697	NULL	-1.8274953024	3.73396476596
434	http://www.cs.tau.ac.il/~rshamir/pivot	435	NULL	PIVOT	Summary:Protein Interaction VisualizatiOn Tool (PIVOT) is a visualization tool for protein–protein interactions. It allows the user to create personal data sets of interactions by combining information from private and public data sources. The user can gradually access the interactions' data using a clear interactive map that is focused on the researcher's protein of interest, and is reshaped and expanded in response to his/her queries. It also offers several visual enhancements and intelligent queries that help the user efficiently study it. PIVOT allows the user to search the interactions data set for paths connecting proteins that are expected to co-operate. The user can also employ PIVOT to predict unknown interactions among proteins, based on interactions among their homologous proteins in other species.Availability:Freely available for academic users, athttp://www.cs.tau.ac.il/~rshamir/pivotSupplementary information:A demonstration video clip is available athttp://www.cs.tau.ac.il/~rshamir/pivot/Demo.avi	1.0	4	385	406	418	306	96	0.335098055689	0.242618386273	0.238082044735	0.224910926424	-2.21201568466	1.35877169958	1.048854784	NULL	2.41002345337	0.951042106452
435	http://www.cbrc.jp/forte/	436	NULL	FORTE	Summary:We present FORTE, a profile–profile comparison tool for protein fold recognition. Users can submit a protein sequence to explore the possibilities of structural similarity existing in known structures. Results are reported via email in the form of pairwise alignments.Availability:The server is available athttp://www.cbrc.jp/forte/	3.0	4	386	1088	331	785	524	0.191364462486	0.182483026936	0.177362191442	0.166644049923	-1.65667506644	0.645680014235	2.24027090663	NULL	2.11847835937	-0.825017120883
436	http://chromowheel.cgb.ki.se	437	NULL	ChromoWheel	Summary:ChromoWheel is an Internet browser application for generating whole-genome illustrations. It can be used to depict chromosomes, genes and relations between chromosomal loci. The circular layout of chromosomes is advantageous for showing relationships between different chromosomes, as the connecting line never crosses over a chromosome. All graphical image components are in the vector-based format Scalable Vector Graphics, which are highly scaleable and admit user interaction. ChromoWheel can either be run with user-provided data in the generic SFS format, or as a browser front-end for precompiled genomic data.Availability:http://chromowheel.cgb.ki.se	0.0	4	387	1703	340	391	619	0.254137899444	0.171832251685	0.171085476511	0.13486525422	2.54955619256	-3.16283843619	-0.573194239713	NULL	2.17708113756	1.09275319664
437	http://www.cbil.upenn.edu/RAD	438	NULL	RAD	Motivation:Gene expression array technology has become increasingly widespread among researchers who recognize its numerous promises. At the same time, bench biologists and bioinformaticians have come to appreciate increasingly the importance of establishing a collaborative dialog from the onset of a study and of collecting and exchanging detailed information on the many experimental and computational procedures using a structured mechanism. This is crucial for adequate analyses of this kind of data.Results:The RNA Abundance Database (RAD;http://www.cbil.upenn.edu/RAD) provides a comprehensive MIAME-supportive infrastructure for gene expression data management and makes extensive use of ontologies. Specific details on protocols, biomaterials, study designs, etc. are collected through a user-friendly suite of web annotation forms. Software has been developed to generate MAGE-ML documents to enable easy export of studies stored in RAD to any other database accepting data in this format (e.g. ArrayExpress). RAD is part of a more general Genomics Unified Schema (http://www.gusdb.org), which includes a richly annotated gene index (http://www.allgenes.org), thus providing a platform that integrates genomic and transcriptomic data from multiple organisms. This infrastructure enables a large variety of queries that incorporate visualization and analysis tools and have been tailored to serve the specific needs of projects focusing on particular organisms or biological systems.Availability:The system is freely available. Information on how to obtain it and how to install it can be found athttp://www.cbil.upenn.edu/RAD/RAD-installation.htm	2.0	4	388	595	713	304	401	0.283661412943	0.24304354725	0.167167519765	0.134665486585	1.08171285763	-2.81035526928	-2.3430011225	NULL	-1.84745687465	-1.34652003978
438	http://genome.tugraz.at/Software/ClusterControl	439	NULL	ClusterControl	Summary:ClusterControl is a web interface to simplify distributing and monitoring bioinformatics applications on Linux cluster systems. We have developed a modular concept that enables integration of command line oriented program into the application framework of ClusterControl. The systems facilitate integration of different applications accessed through one interface and executed on a distributed cluster system. The package is based on freely available technologies like Apache as web server, PHP as server-side scripting language and OpenPBS as queuing system and is available free of charge for academic and non-profit institutions.Availability:http://genome.tugraz.at/Software/ClusterControl	0.0	4	389	1279	641	322	426	0.125735191455	0.118129087191	0.112641934161	0.112010944531	0.174591272501	-1.4933562847	0.546468661647	NULL	-1.56741766397	1.15188124257
439	http://www.gelscape.ualberta.ca	440	NULL	GelScape	Summary:GelScape is a web-based tool that permits facile, interactive annotation, comparison, manipulation and storage of protein gel images. It uses Java applet–servlet technology to allow rapid, remote image handling and image processing in a platform-independent manner. It supports many of the features found in commercial, stand-alone gel analysis software including spot annotation, spot integration, gel warping, image resizing, HTML image mapping, image overlaying as well as the storage of gel image and gel annotation data in compliance with Federated Gel Database requirements.Availability:GelScape is freely accessible as a web server athttp://www.gelscape.ualberta.ca. Local installation packages, instructions as well as a complete tutorial on GelScape are also available at the same website.	1.0	4	390	920	2169	2096	945	0.302016806512	0.201687037121	0.178455616085	0.176469888882	1.19468672868	-1.23030145994	1.65099072896	NULL	0.339966317471	-1.30509019998
440	http://www.snubi.org/software/ChromoViz/	441	NULL	ChromoViz	Summary:ChromoViz is an R package for the visualization of microarray gene expression data, cross-species and cross-platform comparisons, as well as non-expression genomic data obtained from public databases onto chromosomes. Chromosomal visualization format is proposed for the clear decoupling of the data layer from the procedure layer and the combined visualization of genomic data from heterogeneous data sources. Visualization with Javascript-enabled scalable vector graphics enables interactive visualization and navigation of data objects on the Web.Availability:http://www.snubi.org/software/ChromoViz/	0.0	4	391	1790	1398	411	387	0.216285148013	0.172239035747	0.171150755541	0.171085476511	0.996676754699	-1.5462338839	0.0466290899278	NULL	-0.982803898006	0.0118791087164
441	http://www.pdbj.org/eF-site/	442	NULL	eF-site and PDBjViewer	Summary:The electrostatic-surface of functional site (eF-site) is a database for the molecular surfaces of protein functional sites. To enable browsing of each molecular surface along with the atomic model, we have developed a new three-dimensional interactive viewer, PDBjViewer, that can be used both as an applet and as a stand-alone program.Availability:TheeF-site database and PDBjViewer are freely available fromhttp://www.pdbj.org/eF-site/	5.0	4	392	784	975	1192	1341	0.278108920437	0.276326137988	0.222833172483	0.179906740488	-0.988498422085	2.45506765469	1.68371630165	NULL	2.40692927622	-0.0479695378376
442	http://conseq.bioinfo.tau.ac.il/	443	NULL	ConSeq	Motivation:ConSeq is a web server for the identification of biologically important residues in protein sequences. Functionally important residues that take part, e.g. in ligand binding and protein–protein interactions, are often evolutionarily conserved and are most likely to be solvent-accessible, whereas conserved residues within the protein core most probably have an important structural role in maintaining the protein's fold. Thus, estimated evolutionary rates, as well as relative solvent accessibility predictions, are assigned to each amino acid in the sequence; both are subsequently used to indicate residues that have potential structural or functional importance.Availability:The ConSeq web server is available athttp://conseq.bioinfo.tau.ac.il/Supplementary information:The ConSeq methodology, a description of its performance in a set of five well-documented proteins, a comparison to other methods, and the outcome of its application to a set of 111 proteins of unknown function, are presented athttp://conseq.bioinfo.tau.ac.il/under ‘OVERVIEW’, ‘VALIDATION’, ‘COMPARISON’ and ‘PREDICTIONS’, respectively.	16.0	4	393	355	418	947	1819	0.236178650487	0.231392689625	0.223193735927	0.211173626378	-2.00137345724	1.36575963689	1.93791626053	NULL	2.53648282929	0.248184764731
443	http://gostat.wehi.edu.au	444	NULL	GOstat	Summary:Modern experimental techniques, as for example DNA microarrays, as a result usually produce a long list of genes, which are potentially interesting in the analyzed process. In order to gain biological understanding from this type of data, it is necessary to analyze the functional annotations of all genes in this list. The Gene-Ontology (GO) database provides a useful tool to annotate and analyze the functions of a large number of genes. Here, we introduce a tool that utilizes this information to obtain an understanding of which annotations are typical for the analyzed list of genes. This program automatically obtains the GO annotations from a database and generates statistics of which annotations are overrepresented in the analyzed list of genes. This results in a list of GO terms sorted by their specificity.Availability:Our program GOstat is accessible via the Internet athttp://gostat.wehi.edu.au	55.0	4	394	957	183	336	1979	0.300560647788	0.274625106919	0.266977624092	0.251819664861	1.41235750192	-1.14107979738	3.35813147719	NULL	-1.09525373722	2.75850521384
444	http://www.hybrow.org	445	NULL	HyBrow	Motivation:Experimental design, hypothesis-testing and model-building in the current data-rich environment require the biologists' to collect, evaluate and integrate large amounts of information of many disparate kinds. Developing a unified framework for the representation and conceptual integration of biological data and processes is a major challenge in bioinformatics because of the variety of available data and the different levels of detail at which biological processes can be considered.Results:We have developed the HyBrow (Hypothesis Browser) system as a prototype bioinformatics tool for designing hypotheses and evaluating them for consistency with existing knowledge. HyBrow consists of a modeling framework with the ability to accommodate diverse biological information sources, an event-based ontology for representing biological processes at different levels of detail, a database to query information in the ontology and programs to perform hypothesis design and evaluation. We demonstrate the HyBrow prototype using the galactose gene network inSaccharomyces cerevisiaeas our test system, and evaluate alternative hypotheses for consistency with stored information.Availability:www.hybrow.org	2.0	4	395	295	1170	6	1723	0.152990230455	0.125119383884	0.124569134252	0.123770878271	1.5268475601	-1.13288859671	2.60239756006	NULL	-1.483826594	2.28568956978
445	http://www.lcb.uu.se/~dave/SCANMS	446	NULL	SCANMS	Summary:A Perl utility called SCANMS was written that operates on parametric bootstrap data generated by Hudson's simulator MS. SCANMS simulates sliding window analysis of Tajima's D or Fu and Li's D*or F*over the replicates and generates the empirical joint distribution of window minima and maxima. This distribution may then be used to calculate achieved significance values or significance cutoffs that account for multiple comparisons in sliding window analysis of real data.Availability:SCANMS is available free of charge under the terms of the Academic Free License 2.0 and may be downloaded fromhttp://www.lcb.uu.se/~dave/SCANMS	1.0	4	396	193	1152	2452	1029	0.116022216827	0.11557670136	0.109974471963	0.0813664453833	0.942007493559	3.37527496513	-0.399181155556	NULL	0.896453219752	-1.32572645083
446	http://sms.cbi.cnptia.embrapa.br/SMS/STINGm/consseq/	447	NULL	ConSSeq	Summary:A web-based application to analyze protein amino acids conservation—Consensus Sequence (ConSSeq) is presented. ConSSeq graphically represents information about amino acid conservation based on sequence alignments reported in homology-derived structures of proteins. Beyond the relative entropy for each position in the alignment, ConSSeq also presents the consensus sequence and information about the amino acids, which are predominant at each position of the alignment. ConSSeq is part of the STING Millennium Suite and is implemented as a Java Applet.Availability:http://sms.cbi.cnptia.embrapa.br/SMS/STINGm/consseq/,http://trantor.bioc.columbia.edu/SMS/STINGm/consseq/,http://mirrors.rcsb.org//SMS/STINGm/consseq/,http://www.es.embnet.org/SMS/STINGm/consseq/andhttp://www.ar.embnet.org/SMS/STINGm/consseq/	0.0	4	397	1733	2480	1692	222	0.199273198165	0.163370832504	0.111589790131	0.0925321570403	-3.64171264685	-0.647610863238	-0.0762415939231	NULL	1.12630014063	-1.26635003792
447	http://www.bork.embl.de/blast2gene	448	NULL	BLAST2GENE	Summary:BLAST2GENE is a program that allows a detailed analysis of genomic regions containing completely or partially duplicated genes. From a BLAST (or BL2SEQ) comparison of a protein or nucleotide query sequence with any genomic region of interest, BLAST2GENE processes all high scoring pairwise alignments (HSPs) and provides the disposition of all independent copies along the genomic fragment. The results are provided in text and PostScript formats to allow an automatic and visual evaluation of the respective region.Availability:The program is available upon request from the authors. A web server of BLAST2GENE is maintained athttp://www.bork.embl.de/blast2gene	1.0	4	398	861	703	1527	174	0.400060874069	0.377269805131	0.37631023928	0.32171279474	-1.70506999719	-2.93407464487	-0.670285825077	NULL	0.0558572942747	0.466159454883
449	http://www.cmm.uchile.cl/genoma/tip/	450	NULL	TIP	Summary:Several applications require the backtranslation of a protein sequence into a nucleic acid sequence. The degeneracy of the genetic code makes this process ambiguous; moreover, not every translation is equally viable. The usual answer is to mimic the codon usage of the target species; however, this does not capture all the relevant features of the ‘genomic styles’ from different taxa. The program TIP ‘ Traducción Inversa de Proteínas’) applies genetic algorithms to improve the backtranslation, by minimizing the difference of some coding statistics with respect to their average value in the target.Availability:http://www.cmm.uchile.cl/genoma/tip/	1.0	4	399	1270	691	584	868	0.149595557565	0.125454617337	0.121585013687	0.117131066592	3.15803132781	-0.180576200516	-0.446368957042	NULL	-0.167027392605	1.94233582066
450	http://bioinf.cs.ucl.ac.uk/disopred/	451	NULL	DISOPRED	Summary:Dynamically disordered regions appear to be relatively abundant in eukaryotic proteomes. The DISOPRED server allows users to submit a protein sequence, and returns a probability estimate of each residue in the sequence being disordered. The results are sent in both plain text and graphical formats, and the server can also supply predictions of secondary structure to provide further structural information.Availability:The server can be accessed by non-commercial users athttp://bioinf.cs.ucl.ac.uk/disopred/	26.0	4	400	1870	1726	263	1785	0.268574298477	0.202787983807	0.170033396443	0.157599118146	-1.6178745967	1.95898517707	3.30726996501	NULL	2.95641428602	-0.92421104188
451	http://www.molgenis.nl	452	NULL	MOLGENIS	Motivation:Genomic research laboratories need adequate infrastructure to support management of their data production and research workflow. But what makes infrastructure adequate? A lack of appropriate criteria makes any decision on buying or developing a system difficult. Here, we report on the decision process for the case of a molecular genetics group establishing a microarray laboratory.Results:Five typical requirements for experimental genomics database systems were identified: (i) evolution ability to keep up with the fast developing genomics field; (ii) a suitable data model to deal with local diversity; (iii) suitable storage of data files in the system; (iv) easy exchange with other software; and (v) low maintenance costs. The computer scientists and the researchers of the local microarray laboratory considered alternative solutions for these five requirements and chose the following options: (i) use of automatic code generation; (ii) a customized data model based on standards; (iii) storage of datasets as black boxes instead of decomposing them in database tables; (iv) loosely linking to other programs for improved flexibility; and (v) a low-maintenance web-based user interface. Our team evaluated existing microarray databases and then decided to build a new system, Molecular Genetics Information System (MOLGENIS), implemented using code generation in a period of three months. This case can provide valuable insights and lessons to both software developers and a user community embarking on large-scale genomic projects.Availability:http://www.molgenis.nl	1.0	4	401	363	2117	141	901	0.163999259507	0.149666797563	0.144364930536	0.139224545428	-0.891387489294	-2.91005557367	0.448716495895	NULL	-2.03640419199	1.29821089133
453	http://www.bioinfo-hr.org/inca	454	NULL	INCA	Summary:INteractive Codon usage Analysis (INCA) provides an array of features useful in analysis of synonymous codon usage in whole genomes. In addition to computing codon frequencies and several usage indices, such as ‘codon bias’, effective Nc and CAI, the primary strength of INCA has numerous options for the interactive graphical display of calculated values, thus allowing visual detection of various trends in codon usage. Finally, INCA includes a specific unsupervised neural network algorithm, the self-organizing map, used for gene clustering according to the preferred utilization of codons.Availability:INCA is available for the Win32 platform and is free of charge for academic use. For details, visit the web pagehttp://www.bioinfo-hr.org/incaor contact the author directly.Supplementary information:Software is accompanied with a user manual and a short tutorial.	4.0	4	402	584	511	399	838	0.408561488496	0.209171540148	0.116896789271	0.116602589584	3.16822560171	0.294866059349	-0.837014451449	NULL	-0.85002788765	0.567851228956
454	http://www.ibt.unam.mx/biocomputo/gecont.html	455	NULL	GeConT	Summary:The fact that adjacent genes in bacteria are often functionally related is widely known.GeConT(Gene Context Tool) is a web interface designed to visualize genome context of a gene or a group of genes and their orthologs in all the completely sequenced genomes. The graphical information ofGeConTcan be used to analyze genome annotation, functional ortholog identification or to verify the genomic context congruence of any set of genes that share a common property.Availability:http://www.ibt.unam.mx/biocomputo/gecont.html	3.0	4	403	427	1444	648	1830	0.168562418347	0.167360573458	0.16667901091	0.154915604792	-0.278376017829	-0.307803542511	-1.74173298792	NULL	-1.00048488432	1.32813198086
455	http://cmpg.unibe.ch/software/simcoal2/	456	NULL	SIMCOAL	Summary:We present an extension of the program SIMCOAL, which allows for simulation of the genomic diversity of samples drawn from a set of populations with arbitrary patterns of migrations and complex demographic histories, including bottlenecks and various modes of demographic expansion. The main additions to the previous version include the possibility of arbitrary and heterogeneous recombination rates between adjacent loci and multiple coalescent events per generation, allowing for the simulation of very large samples and recombining genomic regions, together with the simulation of single nucleotide polymorphism data with frequency ascertainment bias.Availability:http://cmpg.unibe.ch/software/simcoal2/Supplementary information:http://cmpg.unibe.ch/software/simcoal2/	12.0	4	404	652	1096	2229	1355	0.262450380425	0.193773642947	0.193159405811	0.177430552008	1.09752026204	2.25440662929	-0.556122587833	NULL	1.72022819988	1.55461480129
456	http://perlprimer.sourceforge.net	457	NULL	PerlPrimer	Summary:PerlPrimer is a cross-platform graphical user interface application for the design of primers for standard, bisulphite and real-time PCR, and sequencing. The program incorporates highly accurate melting-temperature and primer–dimer prediction algorithms with powerful tools such as sequence retrieval from Ensembl and the ability to BLAST search primer pairs. It aims to automate and simplify the process of primer design.Availability:Open-source and freely available fromhttp://perlprimer.sourceforge.net	23.0	4	405	1912	359	44	1957	0.447831519998	0.39940248925	0.350730805658	0.325380320256	0.361937654561	-3.81450965759	-0.835964318273	NULL	-1.24760906385	-1.11747326646
457	http://www.hpid.org	458	NULL	HPID	Summary:The Human Protein Interaction Database (http://www.hpid.org) was designed (1) to provide human protein interaction information pre-computed from existing structural and experimental data, (2) to predict potential interactions between proteins submitted by users and (3) to provide a depository for new human protein interaction data from users. Two types of interaction are available from the pre-computed data: (1) interactions at the protein superfamily level and (2) those transferred from the interactions of yeast proteins. Interactions at the superfamily level were obtained by locating known structural interactions of the PDB in the SCOP domains and identifying homologs of the domains in the human proteins. Interactions transferred from yeast proteins were obtained by identifying homologs of the yeast proteins in the human proteins. For each human protein in the database and each query submitted by users, the protein superfamilies and yeast proteins assigned to the protein are shown, along with their interacting partners. We have also developed a set of web-based programs so that users can visualize and analyze protein interaction networks in order to explore the networks further.Availability:http://www.hpid.orgSupplementary information:http://wilab.inha.ac.kr/HPID/Statistics.htm	3.0	4	406	96	306	385	1638	0.348835036813	0.342942315144	0.335098055689	0.318403912608	-2.16514956345	1.35039272062	1.04683974982	NULL	2.35315368555	0.851400977605
458	http://polyview.cchmc.org	459	NULL	POLYVIEW	Summary:The POLYVIEW visualization server can be used to generate protein sequence annotations, including secondary structures, relative solvent accessibilities, functional motifs and polymorphic sites. Two-dimensional graphical representations in a customizable format may be generated for both known protein structures and predictions obtained using protein structure prediction servers. POLYVIEW may be used for automated generation of pictures with structural and functional annotations for publications and proteomic on-line resources.Availability:http://polyview.cchmc.org	5.0	4	407	23	1291	2340	1980	0.22328830187	0.199143806803	0.184866157307	0.175932681423	-1.55346905195	1.17290781845	2.39610228129	NULL	2.41903806625	-0.639257897882
459	http://www.rni.helsinki.fi/~jic/bapspage.html	460	NULL	BAPS	Summary:Bayesian statistical methods based on simulation techniques have recently been shown to provide powerful tools for the analysis of genetic population structure. We have previously developed a Markov chain Monte Carlo (MCMC) algorithm for characterizing genetically divergent groups based on molecular markers and geographical sampling design of the dataset. However, for large-scale datasets such algorithms may get stuck to local maxima in the parameter space. Therefore, we have modified our earlier algorithm to support multiple parallel MCMC chains, with enhanced features that enable considerably faster and more reliable estimation compared to the earlier version of the algorithm. We consider also a hierarchical tree representation, from which a Bayesian model-averaged structure estimate can be extracted. The algorithm is implemented in a computer program that features a user-friendly interface and built-in graphics. The enhanced features are illustrated by analyses of simulated data and an extensive human molecular dataset.Availability:Freely available athttp://www.rni.helsinki.fi/~jic/bapspage.html	21.0	4	408	432	1092	126	2320	0.255880921503	0.208656712765	0.197793276353	0.188731441533	1.93100056218	2.63344814638	-0.190857894308	NULL	0.83495789897	0.272048754912
460	http://targetdb.pdb.org/	461	NULL	TargetDB	Summary:TargetDB is a centralized target registration database that includes protein target data from the NIH structural genomics centers and a number of international sites. TargetDB, which is hosted by the Protein Data Bank (RCSB PDB), provides status information on target sequences and tracks their progress through the various stages of protein production and structure determination. A simple search form permits queries based on contributing site, target ID, protein name, sequence, status and other data. The progress of individual targets or entire structural genomics projects may be tracked over time, and target data from all contributing centers may also be downloaded in the XML format.Availability:TagetDB is available athttp://targetdb.pdb.org/	8.0	4	409	839	2059	1702	1179	0.222815049353	0.214535924381	0.210533777922	0.205690847286	-3.04901215472	-1.27370284411	0.486604670785	NULL	1.70486979117	-0.674611835184
461	http://www.bioinformatica.unito.it/bioinformatics/rre/rre.html	462	NULL	RRE	Summary:RRE allows the extraction of non-coding regions surrounding a coding sequence [i.e. gene upstream region, 5′-untranslated region (5′-UTR), introns, 3′-UTR, downstream region] from annotated genomic datasets available at NCBI.Availability:RRE parser and web-based interface are accessible athttp://www.bioinformatica.unito.it/bioinformatics/rre/rre.html	1.0	4	410	681	1202	855	398	0.125557015523	0.113208722157	0.108846550688	0.1087249773	-3.11161892767	-0.203482482296	-1.08215850241	NULL	-1.45463515523	-1.08951290314
462	http://pavesy.mpimp-golm.mpg.de/	463	NULL	PaVESy	Summary:A data managing system for editing and visualization of biological pathways is presented. The main component of PaVESy (Pathway Visualization and Editing System) is a relational SQL database system. The database design allows storage of biological objects, such as metabolites, proteins, genes and respective relations, which are required to assemble metabolic and regulatory biological interactions. The database model accommodates highly flexible annotation of biological objects by user-defined attributes. In addition, specific roles of objects are derived from these attributes in the context of user-defined interactions, e.g. in the course of pathway generation or during editing of the database content. Furthermore, the user may organize and arrange the database content within a folder structure and is free to group and annotate database objects of interest within customizable subsets. Thus, we allow an individualized view on the database content and facilitate user customization. A JAVA-based class library was developed, which serves as the database programming interface to PaVESy. This API provides classes, which implement the concepts of object persistence in SQL databases, such as entries, interactions, annotations, folders and subsets. We created editing and visualization tools for navigation in and visualization of the database content. User approved pathway assemblies are stored and may be retrieved for continued modification, annotation and export. Data export is interfaced with a range of network visualization programs, such as Pajek or other software allowing import of SBML or GML data format.Availability:http://pavesy.mpimp-golm.mpg.de/	1.0	4	411	237	780	929	283	0.211511695375	0.188004822543	0.183344916775	0.179123525587	1.17306300187	-2.56432102191	1.54744123214	NULL	-1.66516628615	2.13797621359
463	http://www.sbml.org/mathsbml.html	464	NULL	MathSBML	Summary:MathSBML is a Mathematica package designed for manipulating Systems Biology Markup Language (SBML) models. It converts SBML models into Mathematica data structures and provides a platform for manipulating and evaluating these models. Once a model is read by MathSBML, it is fully compatible with standard Mathematica functions such as NDSolve (a differential-algebraic equations solver). MathSBML also provides an application programming interface for viewing, manipulating, running numerical simulations; exporting SBML models; and converting SBML models in to other formats, such as XPP, HTML and FORTRAN. By accessing the full breadth of Mathematica functionality, MathSBML is fully extensible to SBML models of any size or complexity.Availability:Open Source (LGPL) athttp://www.sbml.organdhttp://www.sf.net/projects/sbml.Supplementary information:Extensive online documentation is available athttp://www.sbml.org/mathsbml.html. Additional examples are provided athttp://www.sbml.org/software/mathsbml/bioinformatics-application-note	2.0	4	412	443	1243	314	1057	0.355252928619	0.351028663133	0.327400149041	0.323714913791	0.462271032642	-2.15896905664	2.77185767919	NULL	-0.0628068391287	1.56413250574
465	http://www.igb.uci.edu/servers/icbs/	466	NULL	ICBS	Motivation:Interchain β-sheet (ICBS) interactions occur widely in protein quaternary structures, interactions between proteins and protein aggregation. These interactions play a central role in many biological processes and in diseases ranging from AIDS and cancer to anthrax and Alzheimer's.Results:We have created a comprehensive database of ICBS interactions that is updated on a weekly basis and allows entries to be sorted and searched by relevance and other criteria through a simple Web interface. We derive a simple ICBS index to quantify the relative contributions of the β-ladders in the overall interchain interaction and compute first- and second-order statistics regarding amino acid composition and pairing at different relative positions in the β-strands. Analysis of the database reveals a 15.8% prevalence of significant ICBS interactions, the majority of which involve the formation of antiparallel β-sheets and many of which involve the formation of dimers and oligomers. The frequencies of amino acids in ICBS interfaces are similar to those in intrachain β-sheet interfaces. A full range of non-covalent interactions between side chains complement the hydrogen-bonding interactions between the main chains. Polar amino acids pair preferentially with polar amino acids and non-polar amino acids pair preferentially with non-polar amino acids among antiparallel (i, j) pairs. We anticipate that the statistics and insights gained from the database will guide the development of agents that control interchain β-sheet interactions and that the database will help identify new protein interactions and targets for these agents.Availability:The database is available at:http://www.igb.uci.edu/servers/icbs/Supplementary Information:http://www.igb.uci.edu/servers/icbs/	3.0	4	413	406	1050	222	330	0.203424775772	0.178701604594	0.170715839961	0.159426541251	-2.46181250163	1.32111853102	0.754091722114	NULL	2.34263893533	0.771581177486
